rt,button_pressed,test_part,left_utt,right_utt,box,obj,responses,subid,selected_utt,accuracy
18908.180000260472,0,obj_selection,simple_utt,complex_utt,img/novelbox4d.png,simplenovel.png,,32,simple_utt,0
1851.26500017941,1,obj_selection,simple_utt,complex_utt,img/novelbox4d.png,complex.png,,32,complex_utt,0
4470.410000067204,NA,comment,,,,,,32,,0
5180.649999994785,0,check,,,,,,32,,0
2072.294999845326,0,,,,,,,32,,0
10758.32999998238,1,obj_selection,simple_utt,complex_utt,img/novelbox4a.png,complex.png,,33,complex_utt,0
8238.774999976158,0,obj_selection,simple_utt,complex_utt,img/novelbox4a.png,simplenovel.png,,33,simple_utt,0
46216.095000039786,NA,comment,,,,,because colors are same in each one ,33,,0
8936.564999981783,2,check,,,,,,33,,0
3639.035000000149,0,,,,,,,33,,0
26164.92999999992,0,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,simplenovel.png,,34,simple_utt,0
5226.7850000002945,1,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,complex.png,,34,complex_utt,0
61533.11499999973,NA,comment,,,,,"Because the first one started with the letter \b\, so I related it to blue color. The second item was complicated, so I chose the alien with complicated sentence.",34,,0
4746.245000000257,0,check,,,,,,34,,0
1254.1750000000466,0,,,,,,,34,,0
11142.214999999851,1,obj_selection,complex_utt,simple_utt,img/novelbox4b.png,simplenovel.png,,35,simple_utt,0
1567.5100000225939,0,obj_selection,complex_utt,simple_utt,img/novelbox4b.png,complex.png,,35,complex_utt,0
37212.40999997826,NA,comment,,,,,I felt the object that was different than the rest would align with the alien that spoke in the long sentence.,35,,0
2747.5200000044424,0,check,,,,,,35,,0
1187.9450000124052,0,,,,,,,35,,0
4722.999999998137,0,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,simplenovel.png,,36,simple_utt,0
3271.999999997206,1,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,complex.png,,36,complex_utt,0
7978.000000002794,NA,comment,,,,,a,36,,0
2254.000000015367,1,check,,,,,,36,,0
2282.0000000065193,0,,,,,,,36,,0
14248.465000011493,1,obj_selection,complex_utt,simple_utt,img/novelbox4d.png,complex.png,,37,simple_utt,1
1216.8999999994412,1,obj_selection,complex_utt,simple_utt,img/novelbox4d.png,simplenovel.png,,37,simple_utt,0
36288.24000002351,NA,comment,,,,, aliens you chose,37,,0
3156.485000043176,1,check,,,,,,37,,0
1330.0300000119023,0,,,,,,,37,,0
12716.999999713153,1,obj_selection,complex_utt,simple_utt,img/novelbox4a.png,simplenovel.png,,38,simple_utt,0
2223.9999999292195,0,obj_selection,complex_utt,simple_utt,img/novelbox4a.png,complex.png,,38,complex_utt,0
48430.99999986589,NA,comment,,,,,Because the words they said felt like the options I chose.,38,,0
3646.9999998807907,0,check,,,,,,38,,0
2211.9999998249114,0,,,,,,,38,,0
9870,0,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,complex.png,,39,simple_utt,1
2914,1,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,simplenovel.png,,39,complex_utt,1
126649,NA,comment,,,,,Well I honestly do not know what Bado mep and Toba zem zorp looks like so I was just giving my best judgment,39,,0
5000,0,check,,,,,,39,,0
2801,0,,,,,,,39,,0
10917.000000132248,0,obj_selection,simple_utt,complex_utt,img/novelbox4d.png,simplenovel.png,,40,simple_utt,0
2069.500000216067,1,obj_selection,simple_utt,complex_utt,img/novelbox4d.png,complex.png,,40,complex_utt,0
87651.70000004582,NA,comment,,,,,I chose the alien with the short name for the simple object and the other alien for the long name for the more complex object.,40,,0
3139.699999941513,0,check,,,,,,40,,0
2269.099999917671,0,,,,,,,40,,0
84624.00000001071,1,obj_selection,complex_utt,simple_utt,img/novelbox4b.png,simplenovel.png,,41,simple_utt,0
1586.0000000102445,0,obj_selection,complex_utt,simple_utt,img/novelbox4b.png,complex.png,,41,complex_utt,0
11097.999999998137,NA,comment,,,,,29,41,,0
1296.0000000020955,1,check,,,,,,41,,0
1634.9999999802094,0,,,,,,,41,,0
20570.4600000754,1,obj_selection,simple_utt,complex_utt,img/novelbox4a.png,simplenovel.png,,42,complex_utt,1
5561.929999967106,1,obj_selection,simple_utt,complex_utt,img/novelbox4a.png,complex.png,,42,complex_utt,0
22779.099999926984,NA,comment,,,,,"I imagine that if I lost something, I would use more words to express myself.",42,,0
2389.584999997169,0,check,,,,,,42,,0
1586.269999970682,0,,,,,,,42,,0
4921.205000020564,1,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,complex.png,,43,complex_utt,0
1573.0349998921156,0,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,simplenovel.png,,43,simple_utt,0
21977.274999953806,NA,comment,,,,,I just chose based on the complexity of their statement to the complexity of the objects.,43,,0
1659.2699999455363,0,check,,,,,,43,,0
946.2200000416487,0,,,,,,,43,,0
6375.709999992978,0,obj_selection,complex_utt,simple_utt,img/novelbox4a.png,simplenovel.png,,44,complex_utt,1
3112.089999980526,1,obj_selection,complex_utt,simple_utt,img/novelbox4a.png,complex.png,,44,simple_utt,1
79475.00500001479,NA,comment,,,,,"I think the object with the longer description belongs to the alien on the left because it's a rather plain object so it was harder to describe and might not have a specific term. For the distinct toy looking object, I chose the alien on the right because his description was most likely the name of the object.",44,,0
2728.484999999637,0,check,,,,,,44,,0
953.3349999983329,0,,,,,,,44,,0
6230.020000017248,0,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,simplenovel.png,,45,simple_utt,0
1414.264999999432,1,obj_selection,simple_utt,complex_utt,img/novelbox4c.png,complex.png,,45,complex_utt,0
42585.705000004964,NA,comment,,,,,Alien's utterances and the words were kind of similar in length. ,45,,0
2653.279999998631,0,check,,,,,,45,,0
1248.8799999991897,0,,,,,,,45,,0
4197.630000067875,1,obj_selection,complex_utt,simple_utt,img/novelbox4d.png,simplenovel.png,,46,simple_utt,0
3372.9199999943376,0,obj_selection,complex_utt,simple_utt,img/novelbox4d.png,complex.png,,46,complex_utt,0
14892.650000052527,NA,comment,,,,,"A guess, I didn't have any good context otherwise.",46,,0
2229.6100000385195,0,check,,,,,,46,,0
1054.3099998030812,0,,,,,,,46,,0
7573.695000028238,1,obj_selection,simple_utt,complex_utt,img/novelbox4d.png,complex.png,,47,complex_utt,0
1957.9449999146163,0,obj_selection,simple_utt,complex_utt,img/novelbox4d.png,simplenovel.png,,47,simple_utt,0
17755.1950000925,NA,comment,,,,,"the more intricate the design, the longer the word would be",47,,0
1329.7950000269338,0,check,,,,,,47,,0
1057.7950000297278,0,,,,,,,47,,0
14848.59500000038,1,obj_selection,simple_utt,complex_utt,img/novelbox4b.png,simplenovel.png,,48,complex_utt,1
2391.230000000185,0,obj_selection,simple_utt,complex_utt,img/novelbox4b.png,complex.png,,48,simple_utt,1
40580.299999999625,NA,comment,,,,,The one with the short descrition of its lost article lost the unique item.  The one with the long description lost the item that was similar to others.,48,,0
4014.345000000496,0,check,,,,,,48,,0
1673.7849999999453,0,,,,,,,48,,0
8079.469999996945,1,obj_selection,complex_utt,simple_utt,img/novelbox4a.png,complex.png,,49,simple_utt,1
1937.4250000109896,0,obj_selection,complex_utt,simple_utt,img/novelbox4a.png,simplenovel.png,,49,complex_utt,1
15512.649999989662,NA,comment,,,,,The one with more words could have been talking about several objects.,49,,0
1923.5449999687262,0,check,,,,,,49,,0
1481.6599999903701,0,,,,,,,49,,0
